,blockchain,amount_coin,amount_usd,from_to,id,date
849,USDT,536487.4,536487.4,unknown-exchange,1787557675,2022-01-24 17:34:53
850,ETH,349.995,840402.6,exchange-unknown,1787557714,2022-01-24 17:35:55
851,USDT,842030,842030,unknown-exchange,1787557763,2022-01-24 17:36:13
852,USDT,500000,500000,unknown-unknown,1787557647,2022-01-24 17:36:44
853,USDT,927441.25,927441.25,unknown-exchange,1787557930,2022-01-24 17:36:50
854,USDC,760000,760000,unknown-unknown,1787558308,2022-01-24 17:37:58
855,USDT,1856044.4,1856044.4,unknown-unknown,1787558350,2022-01-24 17:38:35
856,USDT,1856044.4,1856044.4,unknown-exchange,1787558444,2022-01-24 17:39:06
857,USDT,2999964,2999964,unknown-exchange,1787558574,2022-01-24 17:39:37
858,OMG,417771.97,1688765,exchange-exchange,1787558731,2022-01-24 17:39:50
859,USDT,2999853,2999853,unknown-exchange,1787558813,2022-01-24 17:40:27
860,USDT,3829660,3829660,unknown-unknown,1787558955,2022-01-24 17:40:58
861,TRX,10000000,541999.7,unknown-unknown,1787558980,2022-01-24 17:41:47
862,USDT,500000,500000,exchange-unknown,1787559020,2022-01-24 17:42:06
863,USDT,997207.8,997207.8,unknown-unknown,1787559072,2022-01-24 17:42:24
864,USDT,1826325,1826325,exchange-unknown,1787559298,2022-01-24 17:43:08
865,USDT,500000,500000,unknown-exchange,1787559363,2022-01-24 17:45:05
866,USDT,500000,500000,exchange-unknown,1787559654,2022-01-24 17:45:17
867,USDT,860000,860000,unknown-unknown,1787559681,2022-01-24 17:47:21
868,USDT,1000000,1000000,unknown-unknown,1787559879,2022-01-24 17:47:46
869,ETH,330,809148.7,exchange-unknown,1787560229,2022-01-24 17:48:35
870,USDT,1000000,1000000,unknown-unknown,1787560092,2022-01-24 17:48:54
871,USDC,519360.78,519360.78,unknown-unknown,1787560781,2022-01-24 17:50:26
872,USDT,3000000,3000000,unknown-unknown,1787560873,2022-01-24 17:50:57
873,USDT,2545444.5,2545444.5,exchange-unknown,1787560903,2022-01-24 17:51:03
874,ETH,429.02063,1048866.8,unknown-exchange,1787560923,2022-01-24 17:51:22
875,BUSD,2999960,2999960,unknown-exchange,1787560974,2022-01-24 17:51:34
876,USDT,550681.75,550681.75,unknown-unknown,1787560335,2022-01-24 17:51:59
877,USDT,1253313.5,1253313.5,unknown-unknown,1787560405,2022-01-24 17:52:05
878,USDT,624589.3,624589.3,unknown-exchange,1787560585,2022-01-24 17:52:30
879,USDT,2105166.5,2105166.5,unknown-unknown,1787560648,2022-01-24 17:53:13
880,USDT,550681.75,550681.75,unknown-exchange,1787561211,2022-01-24 17:53:44
881,USDT,606640.3,606640.3,unknown-unknown,1787561278,2022-01-24 17:54:08
882,ETH,499.995,1222384.5,exchange-unknown,1787561345,2022-01-24 17:54:27
883,USDT,890000,890000,exchange-unknown,1787561364,2022-01-24 17:54:45
884,BUSD,2999990,2999990,exchange-unknown,1787561559,2022-01-24 17:54:58
885,USDT,664356.25,664356.25,unknown-unknown,1787561737,2022-01-24 17:55:23
886,PAX,522727.44,522649.47,unknown-unknown,1787561913,2022-01-24 17:55:35
887,USDT,500000,500000,unknown-exchange,1787562093,2022-01-24 17:56:18
888,USDT,1227989,1227989,exchange-unknown,1787561988,2022-01-24 17:56:24
889,ETH,499.99374,1228526.6,exchange-unknown,1787562302,2022-01-24 17:56:49
890,USDT,999975.3,999975.3,exchange-unknown,1787562436,2022-01-24 17:56:55
891,USDT,10918063,10918063,unknown-exchange,1787562281,2022-01-24 17:57:32
892,USDC,600000,600000,exchange-unknown,1787562901,2022-01-24 17:58:04
893,USDC,3028968.8,3028968.8,unknown-unknown,1787562977,2022-01-24 17:59:07
894,USDC,1105310.8,1105310.8,unknown-unknown,1787563113,2022-01-24 17:59:19
895,PAX,999975,996338.44,unknown-unknown,1787563239,2022-01-24 17:59:32
896,USDT,1227989,1227989,unknown-unknown,1787563073,2022-01-24 17:59:56
897,REQ,5432670,1245786.8,exchange-exchange,1787563313,2022-01-24 18:00:09
898,USDT,500000,500000,unknown-unknown,1787563211,2022-01-24 18:00:33
899,USDT,500000,500000,exchange-unknown,1787563277,2022-01-24 18:00:52
900,USDT,1856590.9,1856590.9,unknown-unknown,1787563447,2022-01-24 18:00:58
901,USDT,1856590.9,1856590.9,unknown-exchange,1787563721,2022-01-24 18:01:04
902,BTC,55.457516,2056569,unknown-unknown,1787568520,2022-01-24 18:01:23
903,BUSD,2999960,2999960,exchange-exchange,1787563803,2022-01-24 18:02:00
904,USDT,1000000,1000000,exchange-unknown,1787563629,2022-01-24 18:02:06
905,BTC,28.2995,1049449.8,exchange-exchange,1787564042,2022-01-24 18:02:13
906,BTC,170.5648,6325171,unknown-unknown,1787566427,2022-01-24 18:02:37
907,USDC,1004327.8,1004327.8,exchange-exchange,1787563884,2022-01-24 18:02:56
908,USDT,4990000,4990000,exchange-exchange,1787563911,2022-01-24 18:03:09
909,MATIC,400000.28,612635.44,exchange-exchange,1787566057,2022-01-24 18:03:21
910,USDT,674974.1,674974.1,exchange-exchange,1787566150,2022-01-24 18:03:27
911,USDT,2490654,2490654,exchange-unknown,1787566043,2022-01-24 18:03:33
912,USDT,2523234,2523234,exchange-unknown,1787566085,2022-01-24 18:04:10
913,MATIC,400000.28,608879,exchange-exchange,1787570549,2022-01-24 18:04:17
914,BTC,21.060938,777953.44,unknown-unknown,1787570931,2022-01-24 18:04:54
915,BTC,17.482319,645765.6,unknown-unknown,1787568589,2022-01-24 18:05:00
916,EOS,310176.3,679419.56,exchange-unknown,1787570767,2022-01-24 18:05:43
917,BTC,20.43481,756466.3,unknown-unknown,1787573703,2022-01-24 18:06:45
918,BTC,16.858576,624079.44,unknown-unknown,1787571021,2022-01-24 18:07:03
919,USDT,887404.5,887404.5,unknown-unknown,1787573093,2022-01-24 18:07:22
920,BUSD,4000065,4000065,unknown-unknown,1787573242,2022-01-24 18:08:05
921,USDC,3730000,3730000,unknown-exchange,1787573297,2022-01-24 18:08:11
922,USDT,500000,500000,unknown-exchange,1787573382,2022-01-24 18:08:24
923,BTC,24.148022,899019.75,unknown-unknown,1787576210,2022-01-24 18:09:07
924,USDT,595612.25,595612.25,unknown-exchange,1787573496,2022-01-24 18:10:03
925,BTC,56.60207,2107269,unknown-unknown,1787573849,2022-01-24 18:10:09
926,ETH,646.2875,1581672.9,exchange-unknown,1787576065,2022-01-24 18:10:40
927,BTC,131.80568,4864173,unknown-unknown,1787576252,2022-01-24 18:12:07
928,BTC,19.462288,718238.6,unknown-unknown,1787579171,2022-01-24 18:12:19
929,BTC,131.80568,4864173,unknown-unknown,1787576252,2022-01-24 18:14:05
930,XRP,4505715,2791923.8,exchange-unknown,1787578404,2022-01-24 18:14:35
931,XRP,853901,527669.1,exchange-unknown,1787578477,2022-01-24 18:16:20
932,USDT,666443,666443,unknown-exchange,1787578797,2022-01-24 18:17:16
933,ETH,415.98273,1015327.56,exchange-exchange,1787581236,2022-01-24 18:19:26
934,USDT,714281,714281,unknown-unknown,1787578859,2022-01-24 18:19:44
935,USDT,1085165,1085165,exchange-unknown,1787578938,2022-01-24 18:20:03
936,ETH,12558.881,30653624,exchange-exchange,1787581365,2022-01-24 18:20:22
937,USDT,900000,900000,exchange-unknown,1787578975,2022-01-24 18:20:28
938,BTC,16.973244,622674.2,unknown-unknown,1787582939,2022-01-24 18:20:46
939,USDC,3508961.5,3508961.5,unknown-unknown,1787581557,2022-01-24 18:21:05
940,USDT,881434.75,881434.75,unknown-unknown,1787581698,2022-01-24 18:21:17
941,USDT,1085165,1085165,unknown-unknown,1787581789,2022-01-24 18:22:13
942,USDT,8000000,8000000,unknown-unknown,1787581857,2022-01-24 18:23:15
943,ETH,2304.98,5614628.5,unknown-unknown,1787581890,2022-01-24 18:23:21
944,USDT,728525.3,728525.3,unknown-exchange,1787582000,2022-01-24 18:23:27
945,USDT,7800000,7800000,unknown-unknown,1787582031,2022-01-24 18:24:04
946,USDT,8000000,8000000,unknown-exchange,1787582112,2022-01-24 18:24:11
947,USDT,2499992,2499992,exchange-unknown,1787582448,2022-01-24 18:24:23
948,USDT,1799990.5,1799990.5,unknown-exchange,1787582196,2022-01-24 18:25:06
949,XRP,3999999.8,2463136.8,unknown-exchange,1787582247,2022-01-24 18:25:25
950,USDT,583107.75,583107.75,exchange-unknown,1787582742,2022-01-24 18:25:31
951,USDT,900000,900000,unknown-exchange,1787582594,2022-01-24 18:26:21
952,BTC,384.8914,14251821,exchange-exchange,1787582992,2022-01-24 18:26:33
953,USDT,750600,750600,unknown-exchange,1787585035,2022-01-24 18:26:46
954,ETH,3499.9937,8515829,exchange-unknown,1787585168,2022-01-24 18:27:17
955,USDT,2999333,2999333,exchange-exchange,1787585310,2022-01-24 18:27:35
956,USDT,826560,826560,unknown-exchange,1787585372,2022-01-24 18:28:13
957,ETH,316.797,773076.7,exchange-unknown,1787585469,2022-01-24 18:28:25
958,USDT,949995.44,949995.44,unknown-unknown,1787585707,2022-01-24 18:28:44
959,USDT,760000,760000,unknown-unknown,1787585826,2022-01-24 18:29:15
960,USDT,5000000,5000000,exchange-unknown,1787586164,2022-01-24 18:30:17
961,USDT,500145.03,500145.03,unknown-unknown,1787586270,2022-01-24 18:32:01
962,USDT,4999950,4999950,unknown-unknown,1787586383,2022-01-24 18:32:26
963,USDT,500760.72,500760.72,unknown-unknown,1787586569,2022-01-24 18:32:51
964,USDT,1300523.4,1300523.4,unknown-exchange,1787586631,2022-01-24 18:34:05
965,USDT,500000,500000,unknown-unknown,1787586756,2022-01-24 18:34:11
966,USDT,500145.03,500145.03,unknown-exchange,1787587083,2022-01-24 18:34:18
967,USDT,1999965,1999965,exchange-unknown,1787587154,2022-01-24 18:35:19
968,USDT,500760.72,500760.72,unknown-unknown,1787587180,2022-01-24 18:35:38
969,USDT,601505.75,601505.75,unknown-unknown,1787587235,2022-01-24 18:35:57
970,ETH,1999.9938,4913302,exchange-unknown,1787587377,2022-01-24 18:36:15
971,BTC,81,2982852.5,exchange-unknown,1787587642,2022-01-24 18:36:34
972,ETH,475,1158570.1,unknown-unknown,1787589897,2022-01-24 18:37:48
973,ETH,393.9947,964623.56,unknown-exchange,1787590000,2022-01-24 18:38:06
974,TRX,26881224,1486787.9,exchange-exchange,1787589903,2022-01-24 18:38:13
975,USDT,1000000,1000000,unknown-unknown,1787590436,2022-01-24 18:40:24
976,USDT,970000,970000,unknown-unknown,1787590176,2022-01-24 18:42:21
977,USDT,970000,970000,unknown-exchange,1787590483,2022-01-24 18:42:52
978,USDT,870874.7,870874.7,unknown-unknown,1787590833,2022-01-24 18:45:02
979,USDT,1360205,1360205,unknown-exchange,1787593030,2022-01-24 18:45:15
980,BTC,22.92733,844764,unknown-unknown,1787593414,2022-01-24 18:45:34
981,XRP,1135512,697375.7,exchange-unknown,1787590855,2022-01-24 18:47:00
982,BTC,30.31629,1117012.4,exchange-exchange,1787590980,2022-01-24 18:47:25
983,USDT,999998.9,999998.9,unknown-unknown,1787593056,2022-01-24 18:47:43
984,ETH,706,1735506.1,exchange-unknown,1787593353,2022-01-24 18:49:04
985,USDT,800000,800000,unknown-unknown,1787593105,2022-01-24 18:49:10
986,USDT,2256709.5,2256709.5,unknown-unknown,1787593195,2022-01-24 18:49:16
987,USDT,999998.9,999998.9,unknown-unknown,1787593198,2022-01-24 18:49:54
988,USDT,999998.9,999998.9,unknown-exchange,1787593246,2022-01-24 18:50:00
989,BTC,32.36044,1187153.1,unknown-unknown,1787593481,2022-01-24 18:50:12
990,ETH,999.9858,2462700.2,unknown-exchange,1787595561,2022-01-24 18:50:25
991,USDT,602418.9,602418.9,unknown-exchange,1787595653,2022-01-24 18:50:31
992,USDC,659990,659990,unknown-unknown,1787595663,2022-01-24 18:50:37
993,USDT,2256709.5,2256709.5,unknown-exchange,1787593289,2022-01-24 18:50:43
994,USDT,999998.9,999998.9,unknown-exchange,1787593344,2022-01-24 18:51:02
995,USDT,1499997.5,1499997.5,unknown-unknown,1787593380,2022-01-24 18:51:14
996,ETH,500,1231367.6,unknown-unknown,1787595806,2022-01-24 18:51:20
997,USDT,1499997.5,1499997.5,unknown-exchange,1787595623,2022-01-24 18:51:39
998,BTC,71.41096,2617421,unknown-unknown,1787596667,2022-01-24 18:52:35
999,USDT,1271000,1271000,exchange-unknown,1787596575,2022-01-24 18:53:55
1000,PAXG,642.32947,1190931.1,exchange-exchange,1787598719,2022-01-24 18:54:39
1001,USDT,927977.2,927977.2,unknown-unknown,1787598810,2022-01-24 18:54:45
1002,USDT,927977.2,927977.2,unknown-exchange,1787598922,2022-01-24 18:55:16
1003,USDT,715488,715488,unknown-exchange,1787599304,2022-01-24 18:55:41
1004,ETH,406.99594,1000313.94,exchange-exchange,1787599442,2022-01-24 18:57:13
1005,USDT,8025000,8025000,exchange-exchange,1787599401,2022-01-24 18:57:35
1006,XRP,3616612,2230548.2,exchange-exchange,1787599787,2022-01-24 18:58:12
1007,USDT,7990000,7990000,exchange-unknown,1787599891,2022-01-24 18:59:26
1008,USDT,5000000,5000000,exchange-exchange,1787600257,2022-01-24 18:59:33
1009,USDT,1351391,1351391,exchange-unknown,1787600336,2022-01-24 19:01:18
1010,BTC,23.935244,876696.2,unknown-unknown,1787600713,2022-01-24 19:01:49
1011,USDT,900000,900000,unknown-exchange,1787603930,2022-01-24 19:03:22
1012,BTC,60,2197800.2,unknown-unknown,1787602839,2022-01-24 19:04:30
1013,USDT,704610,704610,exchange-unknown,1787602790,2022-01-24 19:04:36
1014,BTC,41.2596,1518448.9,exchange-unknown,1787604084,2022-01-24 19:04:49
1015,ETH,2430,5904740,exchange-exchange,1787605189,2022-01-24 19:05:57
1016,ETH,2600,6342834.5,exchange-exchange,1787605282,2022-01-24 19:06:22
1017,ETH,2555,6233054.5,exchange-exchange,1787605297,2022-01-24 19:06:59
1018,ETH,299.7068,731150.2,exchange-exchange,1787605332,2022-01-24 19:07:05
1019,USDT,4484702,4484702,exchange-unknown,1787605486,2022-01-24 19:07:24
1020,ETH,3250,7878360,exchange-exchange,1787605574,2022-01-24 19:07:30
1021,YFI,32,764357.56,exchange-exchange,1787605761,2022-01-24 19:07:43
1022,USDT,977247,977247,exchange-unknown,1787606235,2022-01-24 19:08:14
1023,XRP,1345567.5,831963.7,exchange-unknown,1787606683,2022-01-24 19:13:35
1024,USDT,3020000,3020000,exchange-unknown,1787606678,2022-01-24 19:17:55
1025,USDT,5000000,5000000,exchange-unknown,1787606682,2022-01-24 19:18:01
1026,USDT,870000,870000,exchange-unknown,1787606757,2022-01-24 19:18:08
1027,USDT,999999.5,999999.5,exchange-unknown,1787606846,2022-01-24 19:18:32
1028,USDT,5000000,5000000,exchange-unknown,1787606930,2022-01-24 19:19:22
1029,USDT,5000000,5000000,unknown-unknown,1787606998,2022-01-24 19:19:53
1030,BTC,13.663293,503931.34,exchange-exchange,1787607213,2022-01-24 19:21:01
1031,BTC,30,1103000.4,unknown-exchange,1787610341,2022-01-24 19:21:07
1032,USDT,796412.2,796412.2,unknown-unknown,1787612543,2022-01-24 19:27:25
1033,USDT,615158.2,615158.2,unknown-unknown,1787612759,2022-01-24 19:28:27
1034,USDC,659990,659990,unknown-unknown,1787612882,2022-01-24 19:29:10
1035,USDT,999998.9,999998.9,exchange-unknown,1787612835,2022-01-24 19:29:54
1036,USDT,599998,599998,unknown-exchange,1787612971,2022-01-24 19:30:00
1037,USDT,1068936.4,1068936.4,unknown-unknown,1787613249,2022-01-24 19:30:37
1038,USDT,928008.94,928008.94,unknown-exchange,1787613272,2022-01-24 19:31:20
1039,USDT,999998.9,999998.9,unknown-exchange,1787613228,2022-01-24 19:31:45
1040,ETH,2000,4856872,unknown-unknown,1787613463,2022-01-24 19:32:16
1041,XRP,2004000,1225565.4,exchange-exchange,1787613329,2022-01-24 19:32:28
1042,USDT,9153538,9153538,exchange-exchange,1787613316,2022-01-24 19:32:53
1043,XRP,5000000,3047275.5,exchange-exchange,1787613438,2022-01-24 19:32:59
1044,USDT,8065039,8065039,exchange-exchange,1787613354,2022-01-24 19:33:05
1045,USDT,615158.2,615158.2,unknown-exchange,1787613570,2022-01-24 19:33:11
1046,USDT,25751036,25751036,exchange-exchange,1787613592,2022-01-24 19:33:49
1047,USDC,4353390,4353390,unknown-unknown,1787613679,2022-01-24 19:34:07
1048,USDT,510000,510000,exchange-unknown,1787613654,2022-01-24 19:34:13
1049,USDT,2869066.5,2869066.5,unknown-unknown,1787613751,2022-01-24 19:34:26
1050,USDT,509965,509965,exchange-unknown,1787613987,2022-01-24 19:34:50
1051,USDT,7000000,7000000,unknown-exchange,1787614065,2022-01-24 19:35:58
1052,BTC,21.240757,772092.1,unknown-unknown,1787616801,2022-01-24 19:36:17
1053,USDT,999999.1,999999.1,exchange-unknown,1787614242,2022-01-24 19:37:00
1054,USDT,7428756,7428756,unknown-unknown,1787617831,2022-01-24 19:37:25
1055,BTC,14.616071,531287.7,unknown-unknown,1787614494,2022-01-24 19:37:31
1056,XRP,20450000,12453144,exchange-unknown,1787614372,2022-01-24 19:37:43
1057,USDT,541474,541474,unknown-exchange,1787617960,2022-01-24 19:38:02
1058,ETH,399.88376,965376.75,exchange-exchange,1787618070,2022-01-24 19:38:20
1059,USDT,546281.94,546281.94,unknown-unknown,1787618171,2022-01-24 19:38:33
1060,BTC,97.93,3575030.2,unknown-unknown,1787616891,2022-01-24 19:39:10
1061,USDT,1096214.5,1096214.5,unknown-unknown,1787616764,2022-01-24 19:40:12
1062,TRX,25264998,1395672.1,exchange-exchange,1787616782,2022-01-24 19:40:18
1063,USDT,584718,584718,unknown-exchange,1787618261,2022-01-24 19:40:24
1064,USDT,977247,977247,unknown-unknown,1787618059,2022-01-24 19:41:13
1065,USDT,8000000,8000000,unknown-unknown,1787618886,2022-01-24 19:42:11
1066,USDT,928229.1,928229.1,unknown-unknown,1787618980,2022-01-24 19:43:51
1067,USDT,990000,990000,exchange-unknown,1787619291,2022-01-24 19:46:20
1068,USDT,928229.1,928229.1,unknown-exchange,1787619437,2022-01-24 19:46:51
1069,USDT,8000000,8000000,unknown-exchange,1787619570,2022-01-24 19:46:57
1070,XRP,1106769.9,670817.3,exchange-unknown,1787619522,2022-01-24 19:47:34
1071,ETH,1165,2817119.8,exchange-unknown,1787619857,2022-01-24 19:47:47
1072,USDT,3521734,3521734,unknown-exchange,1787619904,2022-01-24 19:49:01
1073,USDT,500000,500000,unknown-unknown,1787619843,2022-01-24 19:49:13
1074,USDT,990000,990000,unknown-unknown,1787620014,2022-01-24 19:49:38
1075,USDT,999999.3,999999.3,exchange-unknown,1787620246,2022-01-24 19:50:21
1076,USDT,1497606.5,1497606.5,unknown-unknown,1787620348,2022-01-24 19:51:17
1077,USDT,4999996.5,4999996.5,unknown-exchange,1787620453,2022-01-24 19:51:48
1078,ETH,215.30899,523633.4,unknown-unknown,1787620718,2022-01-24 19:52:01
1079,USDT,1497606.5,1497606.5,unknown-exchange,1787620616,2022-01-24 19:52:38
1080,USDT,788643.56,788643.56,exchange-unknown,1787620697,2022-01-24 19:53:03
1081,USDT,1299646.8,1299646.8,exchange-unknown,1787620962,2022-01-24 19:53:27
1082,BTC,26.282356,960293.1,unknown-unknown,1787624004,2022-01-24 19:54:36
1083,USDT,512539.25,512539.25,unknown-unknown,1787621276,2022-01-24 19:55:01
1084,BTC,13.842767,505780.9,unknown-unknown,1787621529,2022-01-24 19:55:44
1085,ETH,571.5554,1373976.8,unknown-exchange,1787623678,2022-01-24 19:55:56
1086,USDT,622917,622917,unknown-unknown,1787621500,2022-01-24 19:57:11
1087,USDT,999999.1,999999.1,exchange-unknown,1787621508,2022-01-24 19:57:35
1088,USDT,633859.06,633859.06,unknown-unknown,1787623658,2022-01-24 19:57:41
1089,USDT,999999.06,999999.06,exchange-unknown,1787623872,2022-01-24 19:58:50
1090,BTC,14.614726,532202.5,unknown-unknown,1787624067,2022-01-24 20:00:11
1091,ETH,727,1749610.1,exchange-unknown,1787625435,2022-01-24 20:00:48
1092,USDT,999997.5,999997.5,unknown-unknown,1787625129,2022-01-24 20:01:20
1093,USDT,999999.6,999999.6,exchange-unknown,1787625177,2022-01-24 20:02:09
1094,USDT,584718,584718,exchange-exchange,1787625605,2022-01-24 20:02:40
1095,USDC,500000,500000,exchange-exchange,1787625725,2022-01-24 20:03:30
1096,USDT,928570,928570,unknown-unknown,1787625865,2022-01-24 20:04:39
1097,USDT,928570,928570,unknown-exchange,1787625971,2022-01-24 20:05:47
1098,USDT,850000,850000,exchange-unknown,1787625810,2022-01-24 20:06:31
1099,USDT,945883.3,945883.3,exchange-unknown,1787625906,2022-01-24 20:07:14
1100,USDT,599999,599999,unknown-unknown,1787625928,2022-01-24 20:08:04
1101,USDC,502328.8,502328.8,unknown-unknown,1787626232,2022-01-24 20:08:16
1102,USDT,850000,850000,unknown-unknown,1787626013,2022-01-24 20:08:53
1103,USDT,599999,599999,unknown-exchange,1787626217,2022-01-24 20:09:00
1104,USDT,549899,549899,unknown-unknown,1787626288,2022-01-24 20:10:14
1105,BTC,971.35956,35380188,exchange-exchange,1787626478,2022-01-24 20:11:03
1106,USDT,698570,698570,exchange-unknown,1787626401,2022-01-24 20:11:10
1107,USDT,799917.5,799917.5,unknown-unknown,1787626417,2022-01-24 20:11:28
1108,USDT,1659177.8,1659177.8,unknown-exchange,1787628738,2022-01-24 20:11:41
1109,USDT,698570,698570,unknown-exchange,1787628686,2022-01-24 20:12:18
1110,USDT,603047.2,603047.2,unknown-unknown,1787628952,2022-01-24 20:13:39
1111,ETH,317.60495,770845.9,unknown-unknown,1787629063,2022-01-24 20:13:57
1112,USDT,790000,790000,unknown-unknown,1787629220,2022-01-24 20:14:16
1113,USDT,1316965,1316965,exchange-unknown,1787629324,2022-01-24 20:15:24
1114,ETH,870,2117694.5,unknown-unknown,1787629652,2022-01-24 20:15:36
1115,USDT,1316965,1316965,unknown-unknown,1787629828,2022-01-24 20:16:38
1116,USDT,2999997.8,2999997.8,unknown-exchange,1787629833,2022-01-24 20:17:22
1117,USDC,505585.84,505585.84,exchange-unknown,1787630012,2022-01-24 20:17:59
1118,USDT,1000000,1000000,unknown-unknown,1787630205,2022-01-24 20:18:36
1119,XRP,40000000,24417902,unknown-unknown,1787630099,2022-01-24 20:19:01
1120,XRP,30000000,18313426,unknown-unknown,1787630122,2022-01-24 20:19:26
1121,XRP,4505053,2770134,exchange-unknown,1787630189,2022-01-24 20:19:32
1122,ETH,261,637838.5,exchange-exchange,1787630516,2022-01-24 20:20:16
1123,USDT,700000,700000,unknown-unknown,1787630496,2022-01-24 20:21:24
1124,USDT,599460.5,599460.5,unknown-unknown,1787630725,2022-01-24 20:22:13
1125,USDT,1070461,1070461,unknown-unknown,1787630701,2022-01-24 20:22:56
1126,BTC,37.022213,1360111.5,unknown-unknown,1787631034,2022-01-24 20:23:03
1127,USDT,1317006.2,1317006.2,unknown-unknown,1787633126,2022-01-24 20:23:40
1128,USDT,650000,650000,unknown-exchange,1787633227,2022-01-24 20:24:36
1129,USDT,2399987.5,2399987.5,unknown-exchange,1787633208,2022-01-24 20:25:13
1130,USDT,1247177,1247177,unknown-unknown,1787633276,2022-01-24 20:25:19
1131,USDT,5000000,5000000,unknown-unknown,1787633370,2022-01-24 20:25:37
1132,USDT,990000,990000,exchange-unknown,1787633375,2022-01-24 20:25:44
1133,USDT,1247177,1247177,unknown-exchange,1787633448,2022-01-24 20:26:08
1134,USDT,500000,500000,exchange-exchange,1787633671,2022-01-24 20:26:39
1135,USDT,990000,990000,unknown-unknown,1787634002,2022-01-24 20:29:20
1136,USDT,514846.28,514846.28,unknown-unknown,1787634482,2022-01-24 20:29:39
1137,USDT,999554.25,999554.25,unknown-unknown,1787634608,2022-01-24 20:32:01
1138,XRP,1094288.6,666009.1,exchange-exchange,1787634460,2022-01-24 20:32:44
1139,USDT,500000,500000,unknown-exchange,1787634759,2022-01-24 20:33:22
1140,USDT,730424,730424,unknown-unknown,1787635100,2022-01-24 20:36:04
1141,BTC,26.19593,959730.94,unknown-unknown,1787638254,2022-01-24 20:36:53
1142,USDT,730424,730424,unknown-unknown,1787635100,2022-01-24 20:37:05
1143,BTC,20,732732.9,exchange-unknown,1787635256,2022-01-24 20:37:49
1144,ETH,260.9968,642289.4,exchange-exchange,1787637512,2022-01-24 20:38:01
1145,XRP,30000000,18386380,unknown-unknown,1787635191,2022-01-24 20:38:07
1146,USDT,1828353.5,1828353.5,unknown-unknown,1787637927,2022-01-24 20:42:15
1147,USDT,830000,830000,unknown-unknown,1787638121,2022-01-24 20:43:30
1148,USDT,500000,500000,unknown-unknown,1787638129,2022-01-24 20:45:34
1149,HUSD,1455125,1455125,exchange-exchange,1787639476,2022-01-24 20:45:40
1150,BTC,160,5902888.5,exchange-unknown,1787638282,2022-01-24 20:46:11
1151,XRP,1238076.5,762205.56,exchange-unknown,1787639351,2022-01-24 20:46:36
1152,USDT,1000000,1000000,exchange-unknown,1787639674,2022-01-24 20:47:44
1153,USDT,2998261.2,2998261.2,exchange-exchange,1787640076,2022-01-24 20:50:19
1154,USDT,928443.8,928443.8,unknown-exchange,1787640228,2022-01-24 20:51:59
1155,USDC,1321970,1321970,exchange-unknown,1787640288,2022-01-24 20:52:36
1156,USDT,1000000,1000000,unknown-unknown,1787640548,2022-01-24 20:53:00
1157,USDT,582792.06,582792.06,exchange-unknown,1787640655,2022-01-24 20:54:52
1158,USDT,5000000,5000000,unknown-exchange,1787640959,2022-01-24 20:55:36
1159,USDT,865000,865000,unknown-exchange,1787640993,2022-01-24 20:56:25
1160,BUSD,3565603.8,3565603.8,unknown-exchange,1787641071,2022-01-24 20:56:50
1161,USDT,1198939.6,1198939.6,unknown-unknown,1787641206,2022-01-24 20:57:02
1162,WBTC,39.278282,1436953,unknown-unknown,1787641262,2022-01-24 20:57:21
1163,USDT,3677223,3677223,exchange-exchange,1787643935,2022-01-24 20:57:46
1164,BTC,69.47484,2535912.2,unknown-unknown,1787641489,2022-01-24 20:58:16
1165,USDT,990000,990000,exchange-unknown,1787643553,2022-01-24 20:59:00
1166,USDT,598939.6,598939.6,unknown-exchange,1787644014,2022-01-24 21:00:14
1167,ETH,400,977433.2,unknown-unknown,1787644118,2022-01-24 21:00:21
1168,USDT,966104,966104,exchange-unknown,1787643744,2022-01-24 21:00:27
1169,USDC,1130861.6,1130861.6,unknown-unknown,1787644451,2022-01-24 21:01:23
1170,USDT,500000,500000,unknown-unknown,1787644428,2022-01-24 21:03:08
1171,ETH,299.5599,726220,exchange-exchange,1787644635,2022-01-24 21:03:21
1172,USDT,966104,966104,unknown-unknown,1787644613,2022-01-24 21:03:27
1173,BUSD,1488184.6,1488184.6,exchange-exchange,1787644863,2022-01-24 21:04:05
1174,USDT,1188359,1188359,exchange-unknown,1787644962,2022-01-24 21:04:17
1175,USDT,781336,781336,unknown-unknown,1787645007,2022-01-24 21:05:00
1176,BUSD,658936.2,658936.2,exchange-exchange,1787645147,2022-01-24 21:05:13
1177,USDT,600000,600000,unknown-unknown,1787645352,2022-01-24 21:05:44
1178,USDT,913742.5,913742.5,unknown-unknown,1787645419,2022-01-24 21:06:40
1179,USDT,3884791,3884791,exchange-exchange,1787645455,2022-01-24 21:07:05
1180,ETH,299.9899,727028.44,exchange-exchange,1787646353,2022-01-24 21:07:11
1181,USDT,600000,600000,unknown-exchange,1787645514,2022-01-24 21:07:36
1182,USDT,20496792,20496792,exchange-exchange,1787645652,2022-01-24 21:07:42
1183,LINK,314000,4885864.5,exchange-exchange,1787647032,2022-01-24 21:09:09
1184,USDC,1563811,1563811,exchange-unknown,1787647069,2022-01-24 21:09:28
1185,MATIC,1004171,1500975.9,unknown-exchange,1787647210,2022-01-24 21:10:18
